title,author,publisher,publication_date,discount,price,url,canbuy
不當世界的局外人：當世界充滿變數，你需要不被帶風向的國際識讀力,敏迪,究竟,2023-12-01,79.0,276,https://www.books.com.tw/products/0010973847?loc=P_0005_036,True
不當世界的局外人：當世界充滿變數，你需要不被帶風向的國際識讀力 (電子書),敏迪,究竟,2023-12-01,88.0,215,https://www.books.com.tw/products/E050190613?loc=P_0005_037,True
重啟人生的17個練習【薩提爾推手李崇建力薦】,羅志仲,究竟,2023-11-01,79.0,284,https://www.books.com.tw/products/0010971333?loc=P_0005_038,True
佛洛伊德的椅子：化解內在衝突，隨身必備的情緒調節書,鄭道彥,究竟,2023-11-01,79.0,300,https://www.books.com.tw/products/0010971351?loc=P_0005_039,True
重啟人生的17個練習【薩提爾推手李崇建力薦】 (電子書),羅志仲,究竟,2023-11-01,88.0,220,https://www.books.com.tw/products/E050184782?loc=P_0005_040,True
佛洛伊德的椅子：化解內在衝突，隨身必備的情緒調節書 (電子書),鄭道彥,究竟,2023-11-01,88.0,234,https://www.books.com.tw/products/E050184783?loc=P_0005_041,True
可讀、可想、可互動的歷史啓蒙書,伊恩．道森,究竟,2023-09-01,9.0,306,https://www.books.com.tw/products/0010965786?loc=P_0005_042,True
可讀、可想、可互動的歷史啓蒙書 (電子書),伊恩．道森,究竟,2023-09-01,88.0,209,https://www.books.com.tw/products/E050175767?loc=P_0005_043,True
火箭老媽，烏龜老爸：我家，或許也是你家的故事,街頭故事 李白,究竟,2023-09-01,79.0,323,https://www.books.com.tw/products/0010965785?loc=P_0005_044,True
火箭老媽，烏龜老爸：我家，或許也是你家的故事 (電子書),街頭故事 李白,究竟,2023-09-01,88.0,252,https://www.books.com.tw/products/E050175768?loc=P_0005_045,True
Me Time：兼顧工作和生活的時間管理術,池田千恵,究竟,2023-08-01,9.0,288,https://www.books.com.tw/products/0010962889?loc=P_0005_046,True
秒懂過動與自閉的內心世界,岩瀨利郎,究竟,2023-08-01,79.0,252,https://www.books.com.tw/products/0010962973?loc=P_0005_047,True
秒懂過動與自閉的內心世界 (電子書),岩瀨利郎,究竟,2023-08-01,88.0,197,https://www.books.com.tw/products/E050171794?loc=P_0005_048,True
Me Time：兼顧工作和生活的時間管理術 (電子書),池田千恵,究竟,2023-08-01,88.0,197,https://www.books.com.tw/products/E050171795?loc=P_0005_049,True
此人進廠維修中!：為心靈放個小假，安頓複雜的情緒 (電子書),陳志恆,究竟,2023-07-01,,175,https://www.books.com.tw/products/E050167050?loc=P_0005_050,True
箱庭世界史：俯瞰107個重大歷史事件，快速建立國際觀,田中正人,究竟,2023-07-01,9.0,378,https://www.books.com.tw/products/0010960212?loc=P_0005_051,True
箱庭世界史：俯瞰107個重大歷史事件，快速建立國際觀 (電子書),田中正人,究竟,2023-07-01,,294,https://www.books.com.tw/products/E050167049?loc=P_0005_052,True
【全球暢銷360萬本慶功版】不生病的生活：新谷飲食法，全美首席胃腸科醫師的健康秘訣 (電子書),新谷弘實,究竟,2023-06-01,,161,https://www.books.com.tw/products/E050161918?loc=P_0005_053,True
理性生活【暢銷60年!理情行為療法經典】：教你打破慣性，改寫自己的人生故事,"亞伯．艾里斯,羅伯特．哈珀",究竟,2023-06-01,79.0,395,https://www.books.com.tw/products/0010957474?loc=P_0005_054,True
理性生活【暢銷60年!理情行為療法經典】：教你打破慣性，改寫自己的人生故事 (電子書),"亞伯．艾里斯,羅伯特．哈珀",究竟,2023-06-01,88.0,308,https://www.books.com.tw/products/E050161920?loc=P_0005_055,True
女醫師教你真正愉悅的性愛【暢銷珍藏版】(附成人漫畫家春輝的精美插畫書衣海報),宋美玄,究竟,2023-05-01,9.0,306,https://www.books.com.tw/products/0010954880?loc=P_0005_056,False
女醫師教你真正愉悅的性愛【暢銷珍藏版】(電子書收錄成人漫畫家春輝的精美插畫) (電子書),宋美玄,究竟,2023-05-01,88.0,209,https://www.books.com.tw/products/E050158867?loc=P_0005_057,False
和古代學霸擊個掌：大叔可以成偶像，小混混可以成良將，學習就是最好的翻身術,急腳大師,究竟,2023-04-01,9.0,306,https://www.books.com.tw/products/0010952690?loc=P_0005_058,True
和古代學霸擊個掌：大叔可以成偶像，小混混可以成良將，學習就是最好的翻身術 (電子書),急腳大師,究竟,2023-03-30,,238,https://www.books.com.tw/products/E050156310?loc=P_0005_059,True
一日看盡長安花：大唐沉浸式生活體驗,覃宜明,究竟,2023-03-01,7.0,252,https://www.books.com.tw/products/0010950219?loc=P_0005_060,True
一日看盡長安花：大唐沉浸式生活體驗 (電子書),覃宜明,究竟,2023-02-23,,250,https://www.books.com.tw/products/E050154154?loc=P_0005_061,True
莫莉的心靈探索之旅：看見自己內在的寶藏，世界就此改變了!,安娜．卡蜜拉．庫普卡,究竟,2023-02-01,9.0,270,https://www.books.com.tw/products/0010947079?loc=P_0005_062,True
莫莉的心靈探索之旅：看見自己內在的寶藏，世界就此改變了! (電子書),安娜．卡蜜拉．庫普卡,究竟,2023-01-18,,210,https://www.books.com.tw/products/E050151845?loc=P_0005_063,True
人善被犬欺：如何得到尊重、畫下界線，贏得你應有的成功(附「人太好」檢測),馬丁．維爾勒,究竟,2023-01-01,66.0,297,https://www.books.com.tw/products/0010945065?loc=P_0005_064,True
人善被犬欺：如何得到尊重、畫下界線，贏得你應有的成功(附「人太好」檢測) (電子書),馬丁．維爾勒,究竟,2023-01-01,88.0,277,https://www.books.com.tw/products/E050150323?loc=P_0005_065,True
陪伴心理學,黃士鈞（哈克）,究竟,2022-12-01,79.0,284,https://www.books.com.tw/products/0010941911?loc=P_0005_066,True
陪伴心理學 (電子書),黃士鈞（哈克）,究竟,2022-12-01,,250,https://www.books.com.tw/products/E050147904?loc=P_0005_067,True
厭世讀論語：千年名師神回覆，開解你的人生疑難,厭世國文老師,究竟,2022-11-01,79.0,268,https://www.books.com.tw/products/0010939344?loc=P_0005_068,True
厭世讀論語：千年名師神回覆，開解你的人生疑難 (電子書),厭世國文老師,究竟,2022-11-01,,238,https://www.books.com.tw/products/E050144930?loc=P_0005_069,True
守密：祕密心理學的第一本書!那些藏著不說的，如何影響你的健康與未來,麥可．史萊平恩,究竟,2022-10-01,66.0,244,https://www.books.com.tw/products/0010936379?loc=P_0005_070,True
守密：祕密心理學的第一本書!那些藏著不說的，如何影響你的健康與未來 (電子書),麥可．史萊平恩,究竟,2022-10-01,,259,https://www.books.com.tw/products/E050142416?loc=P_0005_071,True
獨立鍛造：一生受益的自我心理學，重新領悟生命八大任務，邁向圓滿,蘇絢慧,究竟,2022-10-01,79.0,292,https://www.books.com.tw/products/0010936407?loc=P_0005_072,True
獨立鍛造：一生受益的自我心理學，重新領悟生命八大任務，邁向圓滿 (電子書),蘇絢慧,究竟,2022-10-01,,259,https://www.books.com.tw/products/E050142415?loc=P_0005_073,True
社群故事圈粉術：將流量變現，讓興趣為你工作,街頭故事 李白,究竟,2022-09-01,79.0,339,https://www.books.com.tw/products/0010933546?loc=P_0005_074,True
社群故事圈粉術：將流量變現，讓興趣為你工作【獨家收錄全新專文】 (電子書),街頭故事 李白,究竟,2022-09-01,,301,https://www.books.com.tw/products/E050140533?loc=P_0005_075,True
你的大腦有點Blue：史上最舒適年代，為什麼還是焦慮不安?,安德斯・韓森,究竟,2022-09-01,9.0,288,https://www.books.com.tw/products/0010933561?loc=P_0005_076,True
你的大腦有點Blue：史上最舒適年代，為什麼還是焦慮不安? (電子書),安德斯・韓森,究竟,2022-09-01,,224,https://www.books.com.tw/products/E050140534?loc=P_0005_077,True
先別急著挑戰人性：20個經典心理實驗，帶你認識自己，人生不踩雷,潘楷文,究竟,2022-08-01,9.0,342,https://www.books.com.tw/products/0010930769?loc=P_0005_078,True
先別急著挑戰人性：20個經典心理實驗，帶你認識自己，人生不踩雷 (電子書),潘楷文,究竟,2022-08-01,,266,https://www.books.com.tw/products/E050138260?loc=P_0005_079,True
量子思考：跳脫常識，在沒有答案的世界裡找到自己的路,村上憲郎,究竟,2022-07-01,9.0,315,https://www.books.com.tw/products/0010927881?loc=P_0005_080,True
當牧師精神崩潰了：心理受創時，這樣找到救贖之道,沼田和也,究竟,2022-07-01,9.0,279,https://www.books.com.tw/products/0010927888?loc=P_0005_081,True
量子思考：跳脫常識，在沒有答案的世界裡找到自己的路 (電子書),村上憲郎,究竟,2022-07-01,,245,https://www.books.com.tw/products/E050135293?loc=P_0005_082,True
當牧師精神崩潰了：心理受創時，這樣找到救贖之道 (電子書),沼田和也,究竟,2022-07-01,,217,https://www.books.com.tw/products/E050135294?loc=P_0005_083,True
世界已經回不去了，學會放棄才有轉機,澤圓,究竟,2022-06-01,9.0,297,https://www.books.com.tw/products/0010924906?loc=P_0005_084,True
世界已經回不去了，學會放棄才有轉機 (電子書),澤圓,究竟,2022-06-01,,231,https://www.books.com.tw/products/E050132499?loc=P_0005_085,True
海獅說歐洲王室羅曼死,神奇海獅,究竟,2022-06-01,9.0,306,https://www.books.com.tw/products/0010924913?loc=P_0005_086,True
海獅說歐洲王室羅曼死 (電子書),神奇海獅,究竟,2022-06-01,,238,https://www.books.com.tw/products/E050132498?loc=P_0005_087,True
灰日記：生命縱有摺痕，也要活出你的高級灰,歐北,究竟,2022-05-01,9.0,306,https://www.books.com.tw/products/0010922460?loc=P_0005_088,True
灰日記：生命縱有摺痕，也要活出你的高級灰 (電子書),歐北,究竟,2022-05-01,,238,https://www.books.com.tw/products/E050129996?loc=P_0005_089,True
取材.執筆.推敲：《被討厭的勇氣》作者直授，最全面的寫作指南,古賀史健,究竟,2022-05-01,79.0,402,https://www.books.com.tw/products/0010922475?loc=P_0005_090,True
取材.執筆.推敲：《被討厭的勇氣》作者直授，最全面的寫作指南 (電子書),古賀史健,究竟,2022-05-01,,357,https://www.books.com.tw/products/E050129995?loc=P_0005_091,True
天堂的證明：一位哈佛神經外科權威醫生的瀕死體驗,伊本．亞歷山大,究竟,2022-04-01,79.0,252,https://www.books.com.tw/products/0010920064?loc=P_0005_092,True
全球人才搶著學!密涅瓦的思考習慣訓練,"劉劭穎,李佳達,黃禮宏",究竟,2022-04-01,79.0,276,https://www.books.com.tw/products/0010920072?loc=P_0005_093,True
全球人才搶著學!密涅瓦的思考習慣訓練 (電子書),"劉劭穎,李佳達,黃禮宏",究竟,2022-04-01,,245,https://www.books.com.tw/products/E050127064?loc=P_0005_094,True
承認內在脆弱，使你溫柔又強大,片田智也,究竟,2022-03-01,9.0,261,https://www.books.com.tw/products/0010917139?loc=P_0005_095,True
承認內在脆弱，使你溫柔又強大 (電子書),片田智也,究竟,2022-03-01,,203,https://www.books.com.tw/products/E050122713?loc=P_0005_096,True
沒有不好的你：風行全球的內在家庭系統IFS，徹底翻轉你我的生命,里查．史華茲,究竟,2022-03-01,79.0,276,https://www.books.com.tw/products/0010917134?loc=P_0005_097,True
沒有不好的你：風行全球的內在家庭系統IFS，徹底翻轉你我的生命 (電子書),里查．史華茲,究竟,2022-03-01,88.0,215,https://www.books.com.tw/products/E050122714?loc=P_0005_098,True
世界史是化學寫成的：從玻璃到手機，從肥料到炸藥，保證有趣的化學入門,左卷健男,究竟,2022-02-01,79.0,308,https://www.books.com.tw/products/0010914238?loc=P_0005_099,True
世界史是化學寫成的：從玻璃到手機，從肥料到炸藥，保證有趣的化學入門 (電子書),左卷健男,究竟,2022-02-01,88.0,240,https://www.books.com.tw/products/E050120876?loc=P_0005_100,True
創傷療癒手冊：不被往事定義，走出複雜性創傷後壓力症候群C-PTSD,艾瑞爾．許瓦茲,究竟,2022-01-01,9.0,342,https://www.books.com.tw/products/0010911541?loc=P_0005_001,True
創傷療癒手冊：不被往事定義，走出複雜性創傷後壓力症候群C-PTSD (電子書),艾瑞爾．許瓦茲,究竟,2022-01-01,,266,https://www.books.com.tw/products/E050117895?loc=P_0005_002,True
拯救手機腦：每天5分鐘，終結數位焦慮，找回快樂與專注力,安德斯・韓森,究竟,2022-01-01,79.0,244,https://www.books.com.tw/products/0010911511?loc=P_0005_003,True
拯救手機腦：每天5分鐘，終結數位焦慮，找回快樂與專注力 (電子書),安德斯・韓森,究竟,2022-01-01,,217,https://www.books.com.tw/products/E050117894?loc=P_0005_004,True
生命勝任力：東方心教練向內修練、向外實現10大基本功,阮橞習Eva,究竟,2021-12-01,9.0,261,https://www.books.com.tw/products/0010909055?loc=P_0005_005,True
每個器官都在訴說愛：最撩心的解剖學,手拉心 Solaxin,究竟,2021-12-01,9.0,261,https://www.books.com.tw/products/0010909061?loc=P_0005_006,True
每個器官都在訴說愛：最撩心的解剖學 (電子書),手拉心 Solaxin,究竟,2021-12-01,,203,https://www.books.com.tw/products/E050115238?loc=P_0005_007,True
生命勝任力：東方心教練向內修練、向外實現10大基本功 (電子書),阮橞習Eva,究竟,2021-12-01,,203,https://www.books.com.tw/products/E050115239?loc=P_0005_008,True
小心，原來這樣也有事!：腦洞大律師雷丘的生活法律常識與對策,雷丘律師,究竟,2021-11-01,9.0,288,https://www.books.com.tw/products/0010906183?loc=P_0005_009,True
書頁中的永恆：書籍的歷史與流轉之路,伊琳娜‧瓦耶荷,究竟,2021-11-01,79.0,442,https://www.books.com.tw/products/0010906219?loc=P_0005_010,True
小心，原來這樣也有事!：腦洞大律師雷丘的生活法律常識與對策 (電子書),雷丘律師,究竟,2021-11-01,,224,https://www.books.com.tw/products/E050111416?loc=P_0005_011,True
書頁中的永恆：書籍的歷史與流轉之路 (電子書),伊琳娜‧瓦耶荷,究竟,2021-11-01,,392,https://www.books.com.tw/products/E050111419?loc=P_0005_012,True
奇蹟開關：改變生命，掙脫束縛，讓想像力、創造力源源不絕,哈利斯三世,究竟,2021-10-01,9.0,297,https://www.books.com.tw/products/0010903344?loc=P_0005_013,True
奇蹟開關：改寫生命，掙脫束縛，讓想像力、創造力源源不絕 (電子書),哈利斯三世,究竟,2021-10-01,,231,https://www.books.com.tw/products/E050106948?loc=P_0005_014,True
如果世界是一場派對,街頭故事 李白,究竟,2021-10-01,7.0,280,https://www.books.com.tw/products/0010903351?loc=P_0005_015,True
如果世界是一場派對 (電子書),街頭故事 李白,究竟,2021-10-01,,280,https://www.books.com.tw/products/E050106949?loc=P_0005_016,True
怎麼就邊緣了呢?：肉蟻的歷史邊緣人檔案【加贈「一席之地」書角書籤】,肉蟻小姐,究竟,2021-09-01,9.0,387,https://www.books.com.tw/products/0010900434?loc=P_0005_017,True
寫給每個人的書法課：從看懂到會寫，提升素養與美學力,林曦,究竟,2021-09-01,9.0,378,https://www.books.com.tw/products/0010900437?loc=P_0005_018,True
怎麼就邊緣了呢?：肉蟻的歷史邊緣人檔案 (電子書),肉蟻小姐,究竟,2021-09-01,,301,https://www.books.com.tw/products/E050103131?loc=P_0005_019,True
寫給每個人的書法課：從看懂到會寫，提升素養與美學力 (電子書),林曦,究竟,2021-09-01,,294,https://www.books.com.tw/products/E050103132?loc=P_0005_020,True
人生關鍵字：僧侶、醫師與哲學家的智慧探索,"亞歷山大．喬連安,克里斯多福．安得烈,馬修．李卡德",究竟,2021-08-01,9.0,378,https://www.books.com.tw/products/0010897725?loc=P_0005_021,True
人生關鍵字：僧侶、醫師與哲學家的智慧探索 (電子書),"亞歷山大．喬連安,克里斯多福．安得烈,馬修．李卡德",究竟,2021-08-01,,294,https://www.books.com.tw/products/E050099134?loc=P_0005_022,True
一日如一生的愛,Charles,究竟,2021-08-01,9.0,333,https://www.books.com.tw/products/0010897717?loc=P_0005_023,True
一日如一生的愛 (電子書),Charles,究竟,2021-08-01,,259,https://www.books.com.tw/products/E050099133?loc=P_0005_024,True
駭客思維：抓出生活中的不合理，優化你的人生,小約瑟夫．雷格爾,究竟,2021-07-01,9.0,324,https://www.books.com.tw/products/0010894698?loc=P_0005_025,True
思考整理學：最多東大生、京大生讀過的一本書!,外山滋比古,究竟,2021-07-01,79.0,252,https://www.books.com.tw/products/0010894750?loc=P_0005_026,True
駭客思維：抓出生活中的不合理，優化你的人生 (電子書),小約瑟夫．雷格爾,究竟,2021-07-01,,250,https://www.books.com.tw/products/E050096350?loc=P_0005_027,True
思考整理學：最多東大生、京大生讀過的一本書! (電子書),外山滋比古,究竟,2021-07-01,88.0,197,https://www.books.com.tw/products/E050096355?loc=P_0005_028,True
清理你的心理雜訊：10個降噪練習，使你不再自卑、自責、自憐,山根洋士,究竟,2021-06-01,9.0,279,https://www.books.com.tw/products/0010892413?loc=P_0005_029,True
清理你的心理雜訊：10個降噪練習，使你不再自卑、自責、自憐 (電子書),山根洋士,究竟,2021-06-01,,217,https://www.books.com.tw/products/E050094137?loc=P_0005_030,True
鬼滅之刃心理學：打造強韌內在的38個法則,井島由佳,究竟,2021-05-01,9.0,252,https://www.books.com.tw/products/0010889458?loc=P_0005_031,True
鬼滅之刃心理學：打造強韌內在的38個法則 (電子書),井島由佳,究竟,2021-05-01,,196,https://www.books.com.tw/products/E050091678?loc=P_0005_032,True
半神：安住亂世、活出神性的30個生命基礎課,熊仁謙,究竟,2021-04-23,9.0,270,https://www.books.com.tw/products/0010889434?loc=P_0005_033,True
半神：安住亂世、活出神性的30個生命基礎課 (電子書),熊仁謙,究竟,2021-04-23,,210,https://www.books.com.tw/products/E050091283?loc=P_0005_034,True
信任溝通：全球頂尖心理學家解讀人心的四種方法,"勞倫斯．艾利森,愛蜜麗．艾利森",究竟,2021-04-01,9.0,351,https://www.books.com.tw/products/0010886772?loc=P_0005_035,True
信任溝通：全球頂尖心理學家解讀人心的四種方法 (電子書),"勞倫斯．艾利森,愛蜜麗．艾利森",究竟,2021-04-01,,273,https://www.books.com.tw/products/E050090189?loc=P_0005_036,True
你的心，就讓植物來療癒：劍橋出身的心理師帶你以自然與園藝，穩定內在、修復創傷,蘇・史都華－史密斯,究竟,2021-04-01,79.0,339,https://www.books.com.tw/products/0010886792?loc=P_0005_037,True
你的心，就讓植物來療癒：劍橋出身的心理師帶你以自然與園藝，穩定內在、修復創傷 (電子書),蘇・史都華－史密斯,究竟,2021-04-01,,301,https://www.books.com.tw/products/E050090190?loc=P_0005_038,True
你不需治療，只需說出口：心理師和那群拯救我的人,克莉絲蒂・塔特,究竟,2021-03-03,66.0,257,https://www.books.com.tw/products/0010884651?loc=P_0005_039,True
你不需治療，只需說出口：心理師和那群拯救我的人 (電子書),克莉絲蒂・塔特,究竟,2021-03-03,,273,https://www.books.com.tw/products/E050088577?loc=P_0005_040,True
上游思維：在問題發生前解決的根治之道,丹．希思,究竟,2021-03-03,79.0,300,https://www.books.com.tw/products/0010884647?loc=P_0005_041,True
上游思維：在問題發生前解決的根治之道 (電子書),丹．希思,究竟,2021-03-03,,266,https://www.books.com.tw/products/E050088578?loc=P_0005_042,True
穩：學會接住自己，為不安人生解套的4堂課,加藤諦三,究竟,2021-02-01,66.0,191,https://www.books.com.tw/products/0010881913?loc=P_0005_043,True
穩：學會接住自己，為不安人生解套的4堂課 (電子書),加藤諦三,究竟,2021-02-01,,203,https://www.books.com.tw/products/E050086635?loc=P_0005_044,True
任何人都適用的完美學習法,"申榮俊,高榮成",究竟,2021-01-01,9.0,360,https://www.books.com.tw/products/0010879068?loc=P_0005_045,True
自信的躍進：不再恐懼、退縮、焦慮的關鍵,沙爾．貝班,究竟,2021-01-01,9.0,252,https://www.books.com.tw/products/0010879069?loc=P_0005_046,True
任何人都適用的完美學習法 (電子書),"申榮俊,高榮成",究竟,2021-01-01,,280,https://www.books.com.tw/products/E050083472?loc=P_0005_047,True
自信的躍進：不再恐懼、退縮、焦慮的關鍵 (電子書),沙爾．貝班,究竟,2021-01-01,,196,https://www.books.com.tw/products/E050083473?loc=P_0005_048,True
遇見完形的我：用覺察、選擇、責任與自己和好，解鎖人生難題,曹中瑋,究竟,2020-12-01,79.0,284,https://www.books.com.tw/products/0010876372?loc=P_0005_049,True
遇見完形的我：用覺察、選擇、責任與自己和好，解鎖人生難題 (電子書),曹中瑋,究竟,2020-12-01,,250,https://www.books.com.tw/products/E050079911?loc=P_0005_050,True
文青這種生物，自古就有：17段隱藏在史籍和作品背後的奇葩人生,江仲淵,究竟,2020-12-01,9.0,279,https://www.books.com.tw/products/0010876415?loc=P_0005_051,True
文青這種生物，自古就有：17段隱藏在史籍和作品背後的奇葩人生 (電子書),江仲淵,究竟,2020-12-01,,217,https://www.books.com.tw/products/E050079908?loc=P_0005_052,True
像火箭科學家一樣思考：9大策略，翻轉你的事業與人生,歐贊‧瓦羅,究竟,2020-11-01,79.0,355,https://www.books.com.tw/products/0010873962?loc=P_0005_053,True
厭世國文教室：古文青生涯檔案,厭世國文老師,究竟,2020-11-01,79.0,268,https://www.books.com.tw/products/0010873977?loc=P_0005_054,True
厭世國文教室：古文青生涯檔案 (電子書),厭世國文老師,究竟,2020-11-01,,238,https://www.books.com.tw/products/E050078513?loc=P_0005_055,True
像火箭科學家一樣思考：9大策略，翻轉你的事業與人生 (電子書),歐贊‧瓦羅,究竟,2020-11-01,,315,https://www.books.com.tw/products/E050078514?loc=P_0005_056,True
哲學與宗教全史：人類三千年的思考之旅,出口治明,究竟,2020-10-01,79.0,339,https://www.books.com.tw/products/0010870620?loc=P_0005_057,True
哲學與宗教全史：人類三千年的思考之旅 (電子書),出口治明,究竟,2020-10-01,,301,https://www.books.com.tw/products/E050076470?loc=P_0005_058,True
內疚清理練習：寫給經常苛責自己的你,伊麗絲‧桑德,究竟,2020-10-01,79.0,237,https://www.books.com.tw/products/0010870634?loc=P_0005_059,True
內疚清理練習：寫給經常苛責自己的你 (電子書),伊麗絲‧桑德,究竟,2020-10-01,,210,https://www.books.com.tw/products/E050076471?loc=P_0005_060,True
